dataset_id,citation_short,site_code,bioclim_zone,mat_degC,gdd_degC,map_mm,latitude,longitude
ds19,Walker et al. 2012,Russia.Yamal.Kharasavey-2b,High Arctic,-8.14999999999998,465.8,379,71.1938666666667,66.9345166666667
ds19,Walker et al. 2012,Russia.Yamal.Laborovaya-1,Low Arctic,-6.84999999999997,1068.2,551.4,67.70661,67.9995033333333
ds19,Walker et al. 2012,Russia.Yamal.Laborovaya-2,Low Arctic,-6.84999999999997,1070.4,529.2,67.6948933333333,68.0379166666667
ds19,Walker et al. 2012,Russia.Yamal.Nadym-1,Subarctic,-5.34999999999997,1385.5,671.1,65.3135333333333,72.88784
ds19,Walker et al. 2012,Russia.Yamal.Nadym-2-H,Subarctic,-5.34999999999997,1385.1,675.4,65.3146333333333,72.8621277777778
ds19,Walker et al. 2012,Russia.Yamal.Nadym-2-IH,Subarctic,-5.34999999999997,1385.1,675.4,65.3146555555555,72.8621666666667
ds19,Walker et al. 2012,Russia.Yamal.OstrovBelyy-1,High Arctic,-9.24999999999994,351.7,490.1,73.32855,70.078225
ds19,Walker et al. 2012,Russia.Yamal.OstrovBelyy-1,High Arctic,-9.24999999999994,344.8,483.7,73.3287277777778,70.0781777777778
ds19,Walker et al. 2012,Russia.Yamal.OstrovBelyy-2,High Arctic,-9.34999999999997,366.3,483.8,73.3093533333333,70.1290566666667
ds19,Walker et al. 2012,Russia.Yamal.VaskinyDachi-1,Low Arctic,-8.84999999999997,754.1,453.5,70.27563,68.8911766666667
ds19,Walker et al. 2012,Russia.Yamal.VaskinyDachi-2,Low Arctic,-8.94999999999999,750,455.8,70.29565,68.8841966666667
ds19,Walker et al. 2012,Russia.Yamal.VaskinyDachi-3,Low Arctic,-8.94999999999999,746.2,452.5,70.3015416666667,68.842275
ds19,Walker et al. 2012,Russia.Yamal.VaskinyDachi-3,Low Arctic,-8.94999999999999,752.7,453.1,70.3006777777778,68.8432888888889
ds20,Gregory 2012,Canada.MelvilleIsland.Alpha,High Arctic,-15.2499999999999,257.2,208.2,74.9093209445318,-109.600733011111
ds20,Gregory 2012,Canada.MelvilleIsland.Charlie,High Arctic,-15.15,248.7,212.5,74.9028655392755,-109.549090011111
ds20,Gregory 2012,Canada.MelvilleIsland.Delta,High Arctic,-15.15,245.4,212.1,74.9055215173238,-109.521552211111
ds20,Gregory 2012,Canada.MelvilleIsland.GOM,High Arctic,-15.2499999999999,257.2,208.2,74.9130245718101,-109.597987611111
ds20,Gregory 2012,Canada.MelvilleIsland.GOP,High Arctic,-15.2499999999999,257.2,208.2,74.9150462803244,-109.587130111111
ds20,Gregory 2012,Canada.MelvilleIsland.GOW,High Arctic,-15.2499999999999,257.2,208.2,74.9138716411876,-109.589992011111
ds20,Gregory 2012,Canada.MelvilleIsland.Hotel,High Arctic,-15.2499999999999,244.7,222.7,74.9105314536423,-109.544962511111
ds20,Gregory 2012,Canada.MelvilleIsland.India,High Arctic,-15.2499999999999,248,220.8,74.9151441802525,-109.555546511111
ds20,Gregory 2012,Canada.MelvilleIsland.Juliet,High Arctic,-15.2499999999999,244.7,222.7,74.910737313491,-109.560433411111
ds20,Gregory 2012,Canada.MelvilleIsland.PTM,High Arctic,-15.35,257,217.2,74.9185523477478,-109.600829111111
ds20,Gregory 2012,Canada.MelvilleIsland.PTP,High Arctic,-15.35,257,217.2,74.9187166276271,-109.599396911111
ds20,Gregory 2012,Canada.MelvilleIsland.PTW,High Arctic,-15.2499999999999,257.2,208.2,74.917395478598,-109.603719111111
ds21,Gignac et al. 2022,Canada.BylotIsland.QarlikturvikValley,High Arctic,-13.15,419.1,406.5,73.1675972222222,-80.0290416666667
ds21,Gignac et al. 2022,Canada.BylotIsland.QarlikturvikValley,High Arctic,-13.05,411.5,410,73.1712555555556,-80.0407222222222
ds21,Gignac et al. 2022,Canada.BylotIsland.QarlikturvikValley,High Arctic,-13.2499999999999,417.1,415.8,73.1538555555556,-79.95765
ds21,Gignac et al. 2022,Canada.BylotIsland.QarlikturvikValley,High Arctic,-12.95,396.7,422.8,73.1435083333334,-80.0641
ds21,Gignac et al. 2022,Canada.BylotIsland.QarlikturvikValley,High Arctic,-13.15,399.6,425.1,73.1499722222222,-80.0104916666667
ds21,Gignac et al. 2022,Canada.BylotIsland.QarlikturvikValley,High Arctic,-13.05,405.7,419.3,73.1508916666667,-80.0266694444444
ds22,Deschamps et al. 2023,Canada.BylotIsland.MesicPlateau,High Arctic,-13.45,375.2,439.8,73.134633,-79.961057
ds22,Deschamps et al. 2023,Canada.BylotIsland.MesicPlateau,High Arctic,-13.2499999999999,384.7,435.1,73.1388925,-80.004976
ds22,Deschamps et al. 2023,Canada.BylotIsland.MesicPlateau,High Arctic,-13.2499999999999,400.6,427.9,73.147221,-79.970225
ds22,Deschamps et al. 2023,Canada.BylotIsland.MesicPolygons,High Arctic,-13.35,446,397.3,73.16835025,-79.9050325
ds23,Danby et al. Unpub.,Canada.KluaneLake.Gladstone-MixedTundra,Oroarctic,-7.54999999999996,646.2,607.8,61.366030381819,-138.193119852228
ds23,Danby et al. Unpub.,Canada.KluaneLake.Gladstone-MixedTundra,Oroarctic,-7.04999999999996,702.7,592.4,61.3673434763776,-138.181041484805
ds23,Danby et al. Unpub.,Canada.KluaneLake.Gladstone-MixedTundra,Oroarctic,-8.64999999999998,535.1,593.1,61.3789968300578,-138.205943910934
ds23,Danby et al. Unpub.,Canada.KluaneLake.Gladstone-MixedTundra,Oroarctic,-7.94999999999999,604.5,581.5,61.3879182333268,-138.204248059663
ds23,Danby et al. Unpub.,Canada.KluaneLake.Gladstone-ShrubTundra,Oroarctic,-7.94999999999999,606.3,599.7,61.3734901910977,-138.186347654861
ds23,Danby et al. Unpub.,Canada.KluaneLake.Gladstone-ShrubTundra,Oroarctic,-7.04999999999996,702.7,592.4,61.3746392000708,-138.182836924658
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-MixedTundra,Oroarctic,-8.14999999999998,500.5,683.6,60.9675934671249,-138.442483439206
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-MixedTundra,Oroarctic,-7.84999999999997,533.8,635.1,60.9729451541127,-138.446637210419
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-MixedTundra,Oroarctic,-7.24999999999994,612.8,689,60.9670830854928,-138.42042268545
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-ShrubTundra,Oroarctic,-7.04999999999996,631.9,661,60.9759877063944,-138.423379259095
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-ShrubTundra,Oroarctic,-7.24999999999994,612.8,689,60.9732245741279,-138.41184746613
ds23,Danby et al. Unpub.,Canada.KluaneLake.Outpost-ShrubTundra,Oroarctic,-5.74999999999994,798.6,627.7,60.9851803401452,-138.409025643516
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-MixedTundra,Oroarctic,-7.44999999999999,654.4,604.7,61.190440816001,-138.341241275643
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-MixedTundra,Oroarctic,-6.74999999999994,744.4,575,61.1784538193681,-138.343330431676
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-ShrubTundra,Oroarctic,-5.24999999999994,923.2,568.2,61.1909965075585,-138.355395075124
ds23,Danby et al. Unpub.,Canada.KluaneLake.Printers-ShrubTundra,Oroarctic,-4.54999999999996,1028.7,547.3,61.1845530060022,-138.357088957093
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Oroarctic,-6.14999999999998,869.1,596.7,61.4150842122147,-139.484663368456
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Oroarctic,-6.64999999999998,806.7,604.9,61.402484496259,-139.471628988873
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Oroarctic,-5.74999999999994,966.4,705.1,61.4542857329791,-139.535488283379
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-MixedTundra,Oroarctic,-6.54999999999996,847.5,712.4,61.4487619728151,-139.559325690556
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-ShrubTundra,Oroarctic,-6.64999999999998,806.7,604.9,61.4062798705492,-139.466591794724
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-ShrubTundra,Oroarctic,-3.94999999999999,1204,637.6,61.4355439646341,-139.526073556015
ds23,Danby et al. Unpub.,Canada.KluaneLake.Quill-ShrubTundra,Oroarctic,-6.54999999999996,858.3,621,61.4597889970806,-139.430561668096
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-7.34999999999997,675.3,639.8,61.2165051686723,-138.273567980308
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-8.74999999999994,522.7,636.3,61.220389890238,-138.26426463212
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-8.74999999999994,506.5,650.6,61.2003480396441,-138.299214810953
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-7.24999999999994,678.2,631.5,61.2012791781182,-138.288494839692
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-7.34999999999997,666.8,634.7,61.2026110714315,-138.281447725131
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-7.94999999999999,600.7,634.7,61.2090503574748,-138.264193781433
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-6.84999999999997,740.5,643.4,61.2219493584891,-138.295248195122
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-7.74999999999994,625,647.7,61.2144073210771,-138.291835261551
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-7.44999999999999,665.1,664,61.210895952721,-138.303590668057
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-6.24999999999994,805.4,669.1,61.2218450534871,-138.311670351766
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-8.54999999999996,538.2,554.7,61.2729176361012,-138.276792906235
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-MixedTundra,Oroarctic,-5.34999999999997,923.6,614.6,61.256078614876,-138.299904385848
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-ShrubTundra,Oroarctic,-6.24999999999994,805.4,669.1,61.2237451384673,-138.312812347479
ds23,Danby et al. Unpub.,Canada.KluaneLake.Ruby-ShrubTundra,Oroarctic,-5.04999999999996,979.7,574.1,61.2636295686312,-138.302427301944
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Low Arctic,-9.64999999999998,1080,424.7,64.8698,-111.5681
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.LowBirch,Low Arctic,-9.64999999999998,1078.8,429.1,64.8686,-111.56425
ds24,Vankoughnett and Grogan 2016,Canada.DaringLake.MediumBirch,Low Arctic,-9.64999999999998,1078.8,429.1,64.871,-111.5512
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.AB1,Subarctic,-5.74999999999994,1101.1,606.1,57.75418867,-76.18273418
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.AB2,Subarctic,-5.84999999999997,1085.9,611.2,57.74979597,-76.20899796
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.AB8,Subarctic,-5.84999999999997,1085.9,611.2,57.75536864,-76.20155369
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.LSA2,Subarctic,-5.74999999999994,1101.1,606.1,57.7516063,-76.1743573
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.LSA4,Subarctic,-5.74999999999994,1101.1,606.1,57.7516063,-76.1743573
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.LSA6,Subarctic,-5.84999999999997,1085.9,611.2,57.757744,-76.21353
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.RcL5,Subarctic,-5.74999999999994,1099.8,603.8,57.73769098,-76.21918811
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.RcmL0,Subarctic,-5.74999999999994,1104,605.9,57.75863998,-76.16854196
ds25,Gaspard and Boudreau 2023,Canada.BonifaceRiver.RcmL6,Subarctic,-5.84999999999997,1102.3,609.1,57.75411537,-76.16623256
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TH1,Low Arctic,-9.54999999999995,728.8,718.8,61.3059041,-75.89254747
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TH4,Low Arctic,-9.54999999999995,728.8,718.8,61.30349739,-75.88445817
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TH5,Low Arctic,-9.54999999999995,721.2,734.2,61.30491444,-75.95403584
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TPO2,Low Arctic,-9.64999999999998,716.5,738,61.30344338,-75.92177595
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TPO3,Low Arctic,-9.54999999999995,728,730.1,61.29925382,-75.96573632
ds25,Gaspard and Boudreau 2023,Canada.ChukotkaRiver.TPO5,Low Arctic,-9.54999999999995,728.9,729.3,61.28471992,-75.91786532
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.AB1,Subarctic,-5.04999999999996,1168.9,856.7,56.368033,-74.422635
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.AB2,Subarctic,-5.04999999999996,1169.4,851.5,56.351674,-74.376048
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.AB3,Subarctic,-4.94999999999999,1165.8,841.2,56.352833,-74.413837
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.LS0,Subarctic,-4.84999999999997,1200.8,816.4,56.352401,-74.448915
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.LS1,Subarctic,-4.94999999999999,1173.4,851,56.363113,-74.407903
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.LSA2,Subarctic,-5.04999999999996,1154.4,842,56.352136,-74.432114
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.RcL3,Subarctic,-4.94999999999999,1169.9,850.2,56.360575,-74.418452
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.RcmL0,Subarctic,-4.84999999999997,1191.5,811.8,56.334354,-74.404932
ds25,Gaspard and Boudreau 2023,Canada.ClearwaterLake.RcmL2,Subarctic,-4.94999999999999,1184.9,836,56.361683,-74.448777
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TD7,Low Arctic,-8.04999999999996,933.5,690.1,60.062928,-75.601594
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TDA6,Low Arctic,-8.04999999999996,938.4,702.3,60.074122,-75.582815
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TDA7,Low Arctic,-8.04999999999996,941.2,695.3,60.061029,-75.572577
ds25,Gaspard and Boudreau 2023,Canada.CoutureLake.TDO4,Low Arctic,-8.04999999999996,934.5,696.7,60.086673,-75.606327
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.BEGL1,Low Arctic,-9.34999999999997,745.5,589.8,62.086753,-74.286845
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.BEGL2,Low Arctic,-9.24999999999994,749.8,575.4,62.102468,-74.311823
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.BEGL3,Low Arctic,-9.34999999999997,676.8,631.5,62.090752,-74.443402
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.TH6,Low Arctic,-9.44999999999999,739.3,615.6,62.078122,-74.23213539
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.TH7,Low Arctic,-9.44999999999999,739.3,615.6,62.08251094,-74.23463399
ds25,Gaspard and Boudreau 2023,Canada.DeceptionBay.TH8,Low Arctic,-9.34999999999997,735.8,591.1,62.09486542,-74.29443661
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.RTP11,Low Arctic,-8.54999999999996,574.6,676.5,62.411691,-77.902819
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.RTP12,Low Arctic,-8.64999999999998,552.1,714.6,62.403045,-77.891826
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.RTP13,Low Arctic,-8.54999999999996,555,668,62.401698,-77.924048
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.TP10,Low Arctic,-8.74999999999994,561.7,760.2,62.405248,-77.855772
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.TP12,Low Arctic,-8.54999999999996,550.6,707.6,62.392452,-77.907827
ds25,Gaspard and Boudreau 2023,Canada.Ivujivik.TP13,Low Arctic,-8.74999999999994,561,725.3,62.386805,-77.873969
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TD1,Oroarctic,-6.74999999999994,1051.1,669.7,58.48650935,-75.46748038
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TD4,Oroarctic,-6.74999999999994,1057.7,639.3,58.5378595,-75.47438848
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TD7,Oroarctic,-6.74999999999994,1054.7,679.4,58.47018419,-75.45928362
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TDA3,Oroarctic,-6.74999999999994,1062.8,633.2,58.51554722,-75.47942145
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TDA4,Oroarctic,-6.74999999999994,1057.5,651,58.49628099,-75.51895562
ds25,Gaspard and Boudreau 2023,Canada.LeRoyLake.TDA6,Oroarctic,-6.74999999999994,1057.3,687.1,58.47883333,-75.43265272
ds25,Gaspard and Boudreau 2023,Canada.PayneLake.TD0,Low Arctic,-7.64999999999998,1002.9,678.9,59.55265501,-74.64641098
ds25,Gaspard and Boudreau 2023,Canada.PayneLake.TD2,Low Arctic,-7.64999999999998,1002.9,678.9,59.55182201,-74.63464002
ds25,Gaspard and Boudreau 2023,Canada.PayneLake.TD4,Low Arctic,-7.64999999999998,1008.6,679.6,59.54688901,-74.63111702
ds25,Gaspard and Boudreau 2023,Canada.PayneLake.TDA0,Low Arctic,-7.64999999999998,1005.2,680.4,59.52783301,-74.59010404
ds25,Gaspard and Boudreau 2023,Canada.PayneLake.TDA2,Low Arctic,-7.64999999999998,1006.3,680.8,59.54039304,-74.612129
ds25,Gaspard and Boudreau 2023,Canada.PayneLake.TDA3,Low Arctic,-7.64999999999998,1007.5,680.3,59.52684897,-74.60225997
ds26,Skaarup 2017,Canada.DaringLake.Tower1-DwarfShrub,Low Arctic,-9.54999999999995,1080.5,425.5,64.8691663333334,-111.576705666667
ds26,Skaarup 2017,Canada.DaringLake.Tower3-DwarfShrub-2,Low Arctic,-9.64999999999998,1078.6,430.5,64.8721,-111.548217
ds26,Skaarup 2017,Canada.DaringLake.Tower3-DwarfShrub-2,Low Arctic,-9.64999999999998,1080,424.7,64.872183,-111.54965
ds26,Skaarup 2017,Canada.DaringLake.Tower3-DwarfShrub-2,Low Arctic,-9.64999999999998,1078.8,429.1,64.871633,-111.549883
ds26,Skaarup 2017,Canada.DaringLake.Tower4-LowShrub-2,Low Arctic,-9.54999999999995,1076.5,449.2,64.862667,-111.652067
ds26,Skaarup 2017,Canada.DaringLake.Tower4-LowShrub-2,Low Arctic,-9.54999999999995,1079.3,440.5,64.8630915,-111.651167
ds27,Hayne 2010,Canada.DaringLake.Tower1-Heath,Low Arctic,-9.54999999999995,1080.5,425.5,64.86885,-111.57695
ds27,Hayne 2010,Canada.DaringLake.Tower1-SedgeHollow,Low Arctic,-9.54999999999995,1080.5,425.5,64.87081,-111.581289
ds27,Hayne 2010,Canada.DaringLake.Tower1-SedgeTussock,Low Arctic,-9.54999999999995,1086.5,427.3,64.86611,-111.57093
ds27,Hayne 2010,Canada.DaringLake.Tower1-Shrub,Low Arctic,-9.54999999999995,1080.5,425.5,64.8685,-111.57003
ds27,Hayne 2010,Canada.DaringLake.Tower2-SedgeFen,Low Arctic,-9.54999999999995,1086.5,427.3,64.864827,-111.567702
ds28,Lafleur and Humphreys 2008,Canada.DaringLake.Tower1-MixedTundra,Low Arctic,-9.54999999999995,1080.5,425.5,64.8689,-111.57414
ds29,Lafleur and Humphreys 2018,Canada.DaringLake.Tower3-DwarfShrub-1,Low Arctic,-9.64999999999998,1088.5,423.1,64.87223,-111.548588
ds29,Lafleur and Humphreys 2018,Canada.DaringLake.Tower4-LowShrub-1,Low Arctic,-9.54999999999995,1079.3,440.5,64.863066,-111.65
ds30,Bret-Harte et al. 2020a,USA.AnaktuvukRiver.108,Low Arctic,-9.84999999999997,937,401.2,68.95235,-150.2077
ds30,Bret-Harte et al. 2020a,USA.AnaktuvukRiver.109,Low Arctic,-9.84999999999997,929.9,411.1,68.93334,-150.27289
ds31,Bret-Harte et al. 2020b,USA.AnaktuvukRiver.103,Low Arctic,-9.84999999999997,940,398.6,68.95383,-150.20697
ds31,Bret-Harte et al. 2020b,USA.AnaktuvukRiver.104,Low Arctic,-9.84999999999997,937,401.2,68.9511000000001,-150.20966
ds32,Bret-Harte et al. 2020c,USA.AnaktuvukRiver.101,Low Arctic,-9.84999999999997,952.9,376.6,68.99539,-150.28278
ds32,Bret-Harte et al. 2020c,USA.AnaktuvukRiver.114,Low Arctic,-9.84999999999997,966.2,371.4,68.997,-150.307
